Game,Step,Cell_0_0,Cell_0_1,Cell_0_2,Cell_0_3,Cell_1_0,Cell_1_1,Cell_1_2,Cell_1_3,Cell_2_0,Cell_2_1,Cell_2_2,Cell_2_3,Cell_3_0,Cell_3_1,Cell_3_2,Cell_3_3,Move,Agent
28,11,1,2,2,2,1,1,2,2,1,1,1,2,2,1,1,0,33,2
29,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,02,1
29,1,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,03,2
29,2,0,0,1,2,0,1,2,0,0,2,1,0,0,0,0,0,13,1
29,3,0,0,1,2,0,1,1,1,0,2,1,0,0,0,0,0,01,2
29,4,0,2,2,2,0,2,1,1,0,2,1,0,0,0,0,0,10,1
29,5,0,2,2,2,1,1,1,1,0,2,1,0,0,0,0,0,23,2
29,6,0,2,2,2,1,1,2,2,0,2,2,2,0,0,0,0,32,1
29,7,0,2,2,2,1,1,2,2,0,1,2,2,0,0,1,0,30,2
29,8,0,2,2,2,1,1,2,2,0,2,2,2,2,0,1,0,31,1
29,9,0,2,2,2,1,1,2,2,0,1,2,2,2,1,1,0,33,2
30,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,20,1
30,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,30,2
30,2,0,0,0,0,0,1,2,0,1,2,1,0,2,0,0,0,13,1
30,3,0,0,0,0,0,1,1,1,1,2,1,0,2,0,0,0,03,2
30,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,31,1
30,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,32,2
30,6,0,0,0,2,0,1,2,1,1,1,2,0,2,2,2,0,33,1
30,7,0,0,0,2,0,1,2,1,1,1,1,0,2,2,2,1,23,2
30,8,0,0,0,2,0,1,2,2,1,1,1,2,2,2,2,1,02,1
30,9,0,0,1,2,0,1,1,2,1,1,1,2,2,2,2,1,01,2
30,10,0,2,2,2,0,2,2,2,1,2,1,2,2,2,2,1,00,1
30,11,1,2,2,2,0,1,2,2,1,2,1,2,2,2,2,1,10,2
31,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
31,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
31,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,02,1
31,3,0,0,1,0,0,1,1,0,0,2,1,0,2,1,0,0,03,2
31,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,20,1
31,5,0,0,1,2,0,1,2,0,1,1,1,0,2,1,0,0,32,2
31,6,0,0,1,2,0,1,2,0,1,1,2,0,2,2,2,0,13,1
31,7,0,0,1,2,0,1,1,1,1,1,2,0,2,2,2,0,00,2
31,8,2,0,1,2,0,2,1,1,1,1,2,0,2,2,2,0,23,1
31,9,2,0,1,2,0,2,1,1,1,1,1,1,2,2,2,0,01,2
31,10,2,2,2,2,0,2,1,1,1,1,1,1,2,2,2,0,10,1
31,11,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,0,33,2
32,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
32,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
32,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,02,1
32,3,0,0,1,0,0,1,1,0,0,2,1,0,2,1,0,0,03,2
32,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,20,1
32,5,0,0,1,2,0,1,2,0,1,1,1,0,2,1,0,0,10,2
32,6,0,0,1,2,2,2,2,0,2,1,1,0,2,1,0,0,00,1
32,7,1,0,1,2,2,1,2,0,2,1,1,0,2,1,0,0,01,2
32,8,1,2,2,2,2,1,2,0,2,1,1,0,2,1,0,0,13,1
32,9,1,2,2,2,2,1,1,1,2,1,1,0,2,1,0,0,23,2
32,10,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0,0,33,1
32,11,1,2,2,2,2,1,2,2,2,2,1,2,2,1,0,1,32,2
33,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,02,1
33,1,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,03,2
33,2,0,0,1,2,0,1,2,0,0,2,1,0,0,0,0,0,20,1
33,3,0,0,1,2,0,1,2,0,1,1,1,0,0,0,0,0,30,2
33,4,0,0,1,2,0,1,2,0,1,2,1,0,2,0,0,0,13,1
33,5,0,0,1,2,0,1,1,1,1,2,1,0,2,0,0,0,23,2
33,6,0,0,1,2,0,1,1,2,1,2,2,2,2,0,0,0,33,1
33,7,0,0,1,2,0,1,1,2,1,2,1,2,2,0,0,1,10,2
33,8,0,0,1,2,2,2,2,2,2,2,1,2,2,0,0,1,00,1
33,9,1,0,1,2,2,1,2,2,2,2,1,2,2,0,0,1,32,2
33,10,1,0,1,2,2,1,2,2,2,2,2,2,2,0,2,1,31,1
33,11,1,0,1,2,2,1,2,2,2,1,2,2,2,1,1,1,01,2
34,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
34,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
34,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,20,1
34,3,0,0,0,0,0,1,2,0,1,1,1,0,2,1,0,0,32,2
34,4,0,0,0,0,0,1,2,0,1,1,2,0,2,2,2,0,23,1
34,5,0,0,0,0,0,1,2,0,1,1,1,1,2,2,2,0,10,2
34,6,0,0,0,0,2,2,2,0,2,2,1,1,2,2,2,0,00,1
34,7,1,0,0,0,2,1,2,0,2,2,1,1,2,2,2,0,13,2
34,8,1,0,0,0,2,1,2,2,2,2,2,1,2,2,2,0,33,1
34,9,1,0,0,0,2,1,2,2,2,2,1,1,2,2,2,1,01,2
34,10,1,2,0,0,2,2,2,2,2,2,1,1,2,2,2,1,03,1
35,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,02,1
35,1,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,03,2
35,2,0,0,1,2,0,1,2,0,0,2,1,0,0,0,0,0,20,1
35,3,0,0,1,2,0,1,2,0,1,1,1,0,0,0,0,0,30,2
35,4,0,0,1,2,0,1,2,0,1,2,1,0,2,0,0,0,13,1
35,5,0,0,1,2,0,1,1,1,1,2,1,0,2,0,0,0,23,2
35,6,0,0,1,2,0,1,1,2,1,2,2,2,2,0,0,0,32,1
35,7,0,0,1,2,0,1,1,2,1,2,1,2,2,0,1,0,10,2
35,8,0,0,1,2,2,2,2,2,2,2,1,2,2,0,1,0,00,1
35,9,1,0,1,2,2,1,2,2,2,2,1,2,2,0,1,0,01,2
36,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,20,1
36,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,30,2
36,2,0,0,0,0,0,1,2,0,1,2,1,0,2,0,0,0,02,1
36,3,0,0,1,0,0,1,1,0,1,2,1,0,2,0,0,0,03,2
36,4,0,0,1,2,0,1,2,0,1,2,1,0,2,0,0,0,31,1
36,5,0,0,1,2,0,1,2,0,1,1,1,0,2,1,0,0,32,2
36,6,0,0,1,2,0,1,2,0,1,1,2,0,2,2,2,0,23,1
36,7,0,0,1,2,0,1,2,0,1,1,1,1,2,2,2,0,13,2
36,8,0,0,1,2,0,1,2,2,1,1,2,1,2,2,2,0,01,1
36,9,0,1,1,2,0,1,1,2,1,1,2,1,2,2,2,0,33,2
37,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
37,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
37,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,02,1
37,3,0,0,1,0,0,1,1,0,0,2,1,0,2,1,0,0,03,2
37,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,13,1
37,5,0,0,1,2,0,1,1,1,0,2,1,0,2,1,0,0,23,2
37,6,0,0,1,2,0,1,1,2,0,2,2,2,2,1,0,0,32,1
37,7,0,0,1,2,0,1,1,2,0,2,1,2,2,1,1,0,10,2
37,8,0,0,1,2,2,2,2,2,0,2,1,2,2,1,1,0,01,1
37,9,0,1,1,2,2,1,2,2,0,1,1,2,2,1,1,0,33,2
38,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
38,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
38,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,31,1
38,3,0,0,0,2,0,1,2,1,0,1,1,0,0,1,0,0,30,2
38,4,0,0,0,2,0,1,2,1,0,2,1,0,2,1,0,0,02,1
38,5,0,0,1,2,0,1,1,1,0,2,1,0,2,1,0,0,23,2
38,6,0,0,1,2,0,1,1,2,0,2,2,2,2,1,0,0,33,1
38,7,0,0,1,2,0,1,1,2,0,2,1,2,2,1,0,1,10,2
38,8,0,0,1,2,2,2,2,2,0,2,1,2,2,1,0,1,20,1
38,9,0,0,1,2,2,1,2,2,1,1,1,2,2,1,0,1,32,2
38,10,0,0,1,2,2,1,2,2,1,2,2,2,2,2,2,1,00,1
38,11,1,0,1,2,1,1,2,2,1,2,2,2,2,2,2,1,01,2
39,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
39,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
39,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,31,1
39,3,0,0,0,2,0,1,2,1,0,1,1,0,0,1,0,0,30,2
39,4,0,0,0,2,0,1,2,1,0,2,1,0,2,1,0,0,02,1
39,5,0,0,1,2,0,1,1,1,0,2,1,0,2,1,0,0,23,2
39,6,0,0,1,2,0,1,1,2,0,2,2,2,2,1,0,0,33,1
39,7,0,0,1,2,0,1,1,2,0,2,1,2,2,1,0,1,32,2
39,8,0,0,1,2,0,1,1,2,0,2,1,2,2,2,2,1,20,1
39,9,0,0,1,2,0,1,1,2,1,1,1,2,2,2,2,1,10,2
39,10,0,0,1,2,2,2,2,2,2,2,1,2,2,2,2,1,00,1
39,11,1,0,1,2,2,1,2,2,2,2,1,2,2,2,2,1,01,2
40,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,20,1
40,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,30,2
40,2,0,0,0,0,0,1,2,0,1,2,1,0,2,0,0,0,13,1
40,3,0,0,0,0,0,1,1,1,1,2,1,0,2,0,0,0,03,2
40,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,02,1
40,5,0,0,1,2,0,1,1,1,1,2,1,0,2,0,0,0,01,2
40,6,0,2,2,2,0,2,1,1,1,2,1,0,2,0,0,0,10,1
40,7,0,2,2,2,1,1,1,1,1,2,1,0,2,0,0,0,00,2
40,8,2,2,2,2,2,1,1,1,2,2,1,0,2,0,0,0,31,1
40,9,2,2,2,2,2,1,1,1,2,1,1,0,2,1,0,0,23,2
40,10,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0,0,33,1
40,11,2,2,2,2,2,1,2,2,2,2,1,2,2,1,0,1,32,2
41,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,20,1
41,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,30,2
41,2,0,0,0,0,0,1,2,0,1,2,1,0,2,0,0,0,13,1
41,3,0,0,0,0,0,1,1,1,1,2,1,0,2,0,0,0,03,2
41,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,31,1
41,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,10,2
41,6,0,0,0,2,2,2,2,1,2,1,1,0,2,1,0,0,01,1
41,7,0,1,0,2,2,1,2,1,2,1,1,0,2,1,0,0,02,2
41,8,0,1,2,2,2,2,2,1,2,1,1,0,2,1,0,0,00,1
41,9,1,1,2,2,2,1,2,1,2,1,1,0,2,1,0,0,32,2
41,10,1,1,2,2,2,1,2,1,2,2,2,0,2,2,2,0,33,1
41,11,1,1,2,2,2,1,2,1,2,2,1,0,2,2,2,1,23,2
42,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,02,1
42,1,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,03,2
42,2,0,0,1,2,0,1,2,0,0,2,1,0,0,0,0,0,31,1
42,3,0,0,1,2,0,1,2,0,0,1,1,0,0,1,0,0,30,2
42,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,13,1
42,5,0,0,1,2,0,1,1,1,0,2,1,0,2,1,0,0,01,2
42,6,0,2,2,2,0,2,1,1,0,2,1,0,2,1,0,0,00,1
42,7,1,2,2,2,0,1,1,1,0,2,1,0,2,1,0,0,32,2
42,8,1,2,2,2,0,1,2,1,0,2,2,0,2,2,2,0,33,1
42,9,1,2,2,2,0,1,2,1,0,2,1,0,2,2,2,1,23,2
43,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,20,1
43,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,30,2
43,2,0,0,0,0,0,1,2,0,1,2,1,0,2,0,0,0,13,1
43,3,0,0,0,0,0,1,1,1,1,2,1,0,2,0,0,0,03,2
43,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,02,1
43,5,0,0,1,2,0,1,1,1,1,2,1,0,2,0,0,0,01,2
43,6,0,2,2,2,0,2,1,1,1,2,1,0,2,0,0,0,10,1
43,7,0,2,2,2,1,1,1,1,1,2,1,0,2,0,0,0,23,2
43,8,0,2,2,2,1,1,2,2,1,2,2,2,2,0,0,0,32,1
43,9,0,2,2,2,1,1,2,2,1,1,2,2,2,0,1,0,31,2
44,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
44,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
44,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,02,1
44,3,0,0,1,2,0,1,1,1,0,2,1,0,0,0,0,0,01,2
44,4,0,2,2,2,0,2,1,1,0,2,1,0,0,0,0,0,00,1
44,5,1,2,2,2,0,1,1,1,0,2,1,0,0,0,0,0,23,2
44,6,1,2,2,2,0,1,2,2,0,2,2,2,0,0,0,0,33,1
44,7,1,2,2,2,0,1,2,2,0,2,1,2,0,0,0,1,31,2
45,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,20,1
45,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,30,2
45,2,0,0,0,0,0,1,2,0,1,2,1,0,2,0,0,0,13,1
45,3,0,0,0,0,0,1,1,1,1,2,1,0,2,0,0,0,03,2
45,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,02,1
45,5,0,0,1,2,0,1,1,1,1,2,1,0,2,0,0,0,23,2
45,6,0,0,1,2,0,1,1,2,1,2,2,2,2,0,0,0,32,1
45,7,0,0,1,2,0,1,1,2,1,2,1,2,2,0,1,0,10,2
45,8,0,0,1,2,2,2,2,2,2,2,1,2,2,0,1,0,00,1
45,9,1,0,1,2,2,1,2,2,2,2,1,2,2,0,1,0,31,2
45,10,1,0,1,2,2,1,2,2,2,2,2,2,2,2,1,0,33,1
45,11,1,0,1,2,2,1,2,2,2,2,1,2,2,2,1,1,01,2
46,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
46,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
46,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,20,1
46,3,0,0,0,2,0,1,2,1,1,1,1,0,0,0,0,0,30,2
46,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,31,1
46,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,10,2
46,6,0,0,0,2,2,2,2,1,2,1,1,0,2,1,0,0,00,1
46,7,1,0,0,2,2,1,2,1,2,1,1,0,2,1,0,0,32,2
46,8,1,0,0,2,2,1,2,1,2,2,2,0,2,2,2,0,33,1
46,9,1,0,0,2,2,1,2,1,2,2,1,0,2,2,2,1,02,2
47,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,02,1
47,1,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,03,2
47,2,0,0,1,2,0,1,2,0,0,2,1,0,0,0,0,0,31,1
47,3,0,0,1,2,0,1,2,0,0,1,1,0,0,1,0,0,30,2
47,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,13,1
47,5,0,0,1,2,0,1,1,1,0,2,1,0,2,1,0,0,01,2
47,6,0,2,2,2,0,2,1,1,0,2,1,0,2,1,0,0,00,1
47,7,1,2,2,2,0,1,1,1,0,2,1,0,2,1,0,0,20,2
47,8,1,2,2,2,0,2,1,1,2,2,1,0,2,1,0,0,10,1
47,9,1,2,2,2,1,1,1,1,2,2,1,0,2,1,0,0,32,2
47,10,1,2,2,2,1,1,2,1,2,2,2,0,2,2,2,0,33,1
47,11,1,2,2,2,1,1,2,1,2,2,1,0,2,2,2,1,23,2
48,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,20,1
48,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,30,2
48,2,0,0,0,0,0,1,2,0,1,2,1,0,2,0,0,0,13,1
48,3,0,0,0,0,0,1,1,1,1,2,1,0,2,0,0,0,03,2
48,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,31,1
48,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,10,2
48,6,0,0,0,2,2,2,2,1,2,1,1,0,2,1,0,0,00,1
48,7,1,0,0,2,2,1,2,1,2,1,1,0,2,1,0,0,23,2
48,8,1,0,0,2,2,1,2,2,2,2,2,2,2,1,0,0,33,1
48,9,1,0,0,2,2,1,2,2,2,2,1,2,2,1,0,1,01,2
48,10,1,2,0,2,2,2,2,2,2,2,1,2,2,1,0,1,02,1
48,11,1,1,1,2,2,2,1,2,2,2,1,2,2,1,0,1,32,2
49,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
49,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
49,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,02,1
49,3,0,0,1,0,0,1,1,0,0,2,1,0,2,1,0,0,03,2
49,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,20,1
49,5,0,0,1,2,0,1,2,0,1,1,1,0,2,1,0,0,10,2
49,6,0,0,1,2,2,2,2,0,2,1,1,0,2,1,0,0,00,1
49,7,1,0,1,2,2,1,2,0,2,1,1,0,2,1,0,0,23,2
49,8,1,0,1,2,2,1,2,0,2,2,2,2,2,1,0,0,33,1
49,9,1,0,1,2,2,1,2,0,2,2,1,2,2,1,0,1,32,2
49,10,1,0,1,2,2,1,2,0,2,2,2,2,2,2,2,1,13,1
49,11,1,0,1,2,2,1,1,1,2,2,2,1,2,2,2,1,01,2
50,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
50,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
50,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,20,1
50,3,0,0,0,2,0,1,2,1,1,1,1,0,0,0,0,0,30,2
50,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,02,1
50,5,0,0,1,2,0,1,1,1,1,2,1,0,2,0,0,0,23,2
50,6,0,0,1,2,0,1,1,2,1,2,2,2,2,0,0,0,33,1
50,7,0,0,1,2,0,1,1,2,1,2,1,2,2,0,0,1,31,2
50,8,0,0,1,2,0,1,1,2,1,2,2,2,2,2,0,1,32,1
50,9,0,0,1,2,0,1,1,2,1,2,1,2,2,2,1,1,10,2
50,10,0,0,1,2,2,2,2,2,2,2,1,2,2,2,1,1,00,1
50,11,1,0,1,2,2,1,2,2,2,2,1,2,2,2,1,1,01,2
51,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,02,1
51,1,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,03,2
51,2,0,0,1,2,0,1,2,0,0,2,1,0,0,0,0,0,20,1
51,3,0,0,1,2,0,1,2,0,1,1,1,0,0,0,0,0,30,2
51,4,0,0,1,2,0,1,2,0,1,2,1,0,2,0,0,0,13,1
51,5,0,0,1,2,0,1,1,1,1,2,1,0,2,0,0,0,01,2
51,6,0,2,2,2,0,2,1,1,1,2,1,0,2,0,0,0,00,1
51,7,1,2,2,2,0,1,1,1,1,2,1,0,2,0,0,0,23,2
51,8,1,2,2,2,0,1,2,2,1,2,2,2,2,0,0,0,33,1
51,9,1,2,2,2,0,1,2,2,1,2,1,2,2,0,0,1,10,2
52,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,20,1
52,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,30,2
52,2,0,0,0,0,0,1,2,0,1,2,1,0,2,0,0,0,13,1
52,3,0,0,0,0,0,1,1,1,1,2,1,0,2,0,0,0,03,2
52,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,02,1
52,5,0,0,1,2,0,1,1,1,1,2,1,0,2,0,0,0,01,2
52,6,0,2,2,2,0,2,1,1,1,2,1,0,2,0,0,0,00,1
52,7,1,2,2,2,0,1,1,1,1,2,1,0,2,0,0,0,10,2
52,8,1,2,2,2,2,1,1,1,2,2,1,0,2,0,0,0,31,1
52,9,1,2,2,2,2,1,1,1,2,1,1,0,2,1,0,0,32,2
52,10,1,2,2,2,2,1,2,1,2,2,2,0,2,2,2,0,33,1
52,11,1,2,2,2,2,1,2,1,2,2,1,0,2,2,2,1,23,2
53,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
53,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
53,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,31,1
53,3,0,0,0,2,0,1,2,1,0,1,1,0,0,1,0,0,30,2
53,4,0,0,0,2,0,1,2,1,0,2,1,0,2,1,0,0,20,1
53,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,10,2
53,6,0,0,0,2,2,2,2,1,2,1,1,0,2,1,0,0,01,1
53,7,0,1,0,2,2,1,2,1,2,1,1,0,2,1,0,0,02,2
53,8,0,1,2,2,2,2,2,1,2,1,1,0,2,1,0,0,23,1
53,9,0,1,2,2,2,2,1,1,2,1,1,1,2,1,0,0,00,2
54,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
54,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
54,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,02,1
54,3,0,0,1,0,0,1,1,0,0,2,1,0,2,1,0,0,03,2
54,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,20,1
54,5,0,0,1,2,0,1,2,0,1,1,1,0,2,1,0,0,10,2
54,6,0,0,1,2,2,2,2,0,2,1,1,0,2,1,0,0,00,1
54,7,1,0,1,2,2,1,2,0,2,1,1,0,2,1,0,0,23,2
54,8,1,0,1,2,2,1,2,0,2,2,2,2,2,1,0,0,13,1
54,9,1,0,1,2,2,1,1,1,2,2,1,2,2,1,0,0,01,2
54,10,1,2,2,2,2,2,2,1,2,2,1,2,2,1,0,0,33,1
54,11,1,2,2,2,2,2,2,1,2,2,1,1,2,1,0,1,32,2
55,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,02,1
55,1,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,03,2
55,2,0,0,1,2,0,1,2,0,0,2,1,0,0,0,0,0,20,1
55,3,0,0,1,2,0,1,2,0,1,1,1,0,0,0,0,0,30,2
55,4,0,0,1,2,0,1,2,0,1,2,1,0,2,0,0,0,31,1
55,5,0,0,1,2,0,1,2,0,1,1,1,0,2,1,0,0,10,2
55,6,0,0,1,2,2,2,2,0,2,1,1,0,2,1,0,0,01,1
55,7,0,1,1,2,2,1,2,0,2,1,1,0,2,1,0,0,32,2
55,8,0,1,1,2,2,1,2,0,2,2,2,0,2,2,2,0,13,1
55,9,0,1,1,2,2,1,1,1,2,2,2,0,2,2,2,0,23,2
55,10,0,1,1,2,2,1,1,2,2,2,2,2,2,2,2,0,33,1
55,11,0,1,1,2,2,1,1,2,2,2,1,2,2,2,2,1,00,2
56,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
56,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
56,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,31,1
56,3,0,0,0,2,0,1,2,1,0,1,1,0,0,1,0,0,30,2
56,4,0,0,0,2,0,1,2,1,0,2,1,0,2,1,0,0,20,1
56,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,10,2
56,6,0,0,0,2,2,2,2,1,2,1,1,0,2,1,0,0,01,1
56,7,0,1,0,2,2,1,2,1,2,1,1,0,2,1,0,0,02,2
56,8,0,1,2,2,2,2,2,1,2,1,1,0,2,1,0,0,00,1
56,9,1,1,2,2,2,1,2,1,2,1,1,0,2,1,0,0,32,2
56,10,1,1,2,2,2,1,2,1,2,2,2,0,2,2,2,0,23,1
56,11,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,0,33,2
57,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,20,1
57,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,30,2
57,2,0,0,0,0,0,1,2,0,1,2,1,0,2,0,0,0,02,1
57,3,0,0,1,0,0,1,1,0,1,2,1,0,2,0,0,0,03,2
57,4,0,0,1,2,0,1,2,0,1,2,1,0,2,0,0,0,31,1
57,5,0,0,1,2,0,1,2,0,1,1,1,0,2,1,0,0,10,2
57,6,0,0,1,2,2,2,2,0,2,1,1,0,2,1,0,0,01,1
57,7,0,1,1,2,2,1,2,0,2,1,1,0,2,1,0,0,23,2
57,8,0,1,1,2,2,1,2,0,2,2,2,2,2,1,0,0,33,1
57,9,0,1,1,2,2,1,2,0,2,2,1,2,2,1,0,1,00,2
57,10,2,2,2,2,2,1,2,0,2,2,1,2,2,1,0,1,13,1
57,11,2,2,2,2,2,1,1,1,2,2,1,1,2,1,0,1,32,2
58,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,20,1
58,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,30,2
58,2,0,0,0,0,0,1,2,0,1,2,1,0,2,0,0,0,13,1
58,3,0,0,0,0,0,1,1,1,1,2,1,0,2,0,0,0,03,2
58,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,31,1
58,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,32,2
58,6,0,0,0,2,0,1,2,1,1,1,2,0,2,2,2,0,23,1
58,7,0,0,0,2,0,1,2,1,1,1,1,1,2,2,2,0,33,2
58,8,0,0,0,2,0,1,2,2,1,1,1,2,2,2,2,2,02,1
58,9,0,0,1,2,0,1,1,2,1,1,1,2,2,2,2,2,00,2
58,10,2,0,1,2,0,2,1,2,1,1,2,2,2,2,2,2,10,1
58,11,2,0,1,2,1,1,1,2,1,1,2,2,2,2,2,2,01,2
59,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
59,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
59,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,02,1
59,3,0,0,1,0,0,1,1,0,0,2,1,0,2,1,0,0,03,2
59,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,13,1
59,5,0,0,1,2,0,1,1,1,0,2,1,0,2,1,0,0,01,2
59,6,0,2,2,2,0,2,1,1,0,2,1,0,2,1,0,0,20,1
59,7,0,2,2,2,0,2,1,1,1,1,1,0,2,1,0,0,33,2
